date,site,block,plot,treatment,quad,count,id,comment_code,year,season,type,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
04/21/1997,G,4,3,L,3,0,SMXVQS97.SG1,0,1997,S,RF,G433,DSL2006018,-106.8567388,32.59163609,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,4,0,SMXVQS97.SG1,0,1997,S,RF,G434,DSL2006018,-106.8566883,32.59161042,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,5,0,SMXVQS97.SG1,0,1997,S,RF,G435,DSL2006018,-106.8566261,32.59158126,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,6,0,SMXVQS97.SG1,0,1997,S,RF,G436,DSL2006018,-106.8565734,32.59155602,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,7,0,SMXVQS97.SG1,0,1997,S,RF,G437,DSL2006018,-106.8566062,32.59151465,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,8,0,SMXVQS97.SG1,0,1997,S,RF,G438,DSL2006018,-106.8566587,32.59153905,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,9,0,SMXVQS97.SG1,0,1997,S,RF,G439,DSL2006018,-106.8567119,32.59156725,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,10,0,SMXVQS97.SG1,0,1997,S,RF,G4310,DSL2006018,-106.8567687,32.59159223,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,11,0,SMXVQS97.SG1,0,1997,S,RF,G4311,DSL2006018,-106.8568212,32.59161584,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,12,0,SMXVQS97.SG1,0,1997,S,RF,G4312,DSL2006018,-106.8568748,32.59163992,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,14,0,SMXVQS97.SG1,0,1997,S,RF,G4314,DSL2006018,-106.8568507,32.59156902,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,15,0,SMXVQS97.SG1,0,1997,S,RF,G4315,DSL2006018,-106.8567997,32.59154299,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,16,0,SMXVQS97.SG1,0,1997,S,RF,G4316,DSL2006018,-106.8567424,32.59151334,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,17,1,SMXVQS97.SG1,0,1997,S,RF,G4317,DSL2006018,-106.8566905,32.59149142,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,18,0,SMXVQS97.SG1,0,1997,S,RF,G4318,DSL2006018,-106.8566366,32.59146663,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,19,0,SMXVQS97.SG1,0,1997,S,RF,G4319,DSL2006018,-106.8566682,32.59142483,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,20,0,SMXVQS97.SG1,0,1997,S,RF,G4320,DSL2006018,-106.8567209,32.59145055,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,21,1,SMXVQS97.SG1,0,1997,S,RF,G4321,DSL2006018,-106.8567726,32.59147039,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,22,0,SMXVQS97.SG1,0,1997,S,RF,G4322,DSL2006018,-106.8568302,32.59150028,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,23,0,SMXVQS97.SG1,0,1997,S,RF,G4323,DSL2006018,-106.8568839,32.59152132,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,24,6,SMXVQS97.SG1,0,1997,S,RF,G4324,DSL2006018,-106.856936,32.59154975,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,25,0,SMXVQS97.SG1,0,1997,S,RF,G4325,DSL2006018,-106.8569695,32.59150425,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,26,0,SMXVQS97.SG1,0,1997,S,RF,G4326,DSL2006018,-106.8569146,32.59147908,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,27,0,SMXVQS97.SG1,0,1997,S,RF,G4327,DSL2006018,-106.8568586,32.59145234,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,28,0,SMXVQS97.SG1,0,1997,S,RF,G4328,DSL2006018,-106.8568078,32.59142704,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,29,0,SMXVQS97.SG1,0,1997,S,RF,G4329,DSL2006018,-106.856754,32.59140503,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,30,0,SMXVQS97.SG1,0,1997,S,RF,G4330,DSL2006018,-106.8566987,32.5913784,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,31,0,SMXVQS97.SG1,0,1997,S,RF,G4331,DSL2006018,-106.8567296,32.59133602,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,32,0,SMXVQS97.SG1,0,1997,S,RF,G4332,DSL2006018,-106.8567834,32.59136349,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,33,0,SMXVQS97.SG1,0,1997,S,RF,G4333,DSL2006018,-106.856834,32.59138217,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,34,0,SMXVQS97.SG1,0,1997,S,RF,G4334,DSL2006018,-106.8568849,32.59140688,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,35,0,SMXVQS97.SG1,0,1997,S,RF,G4335,DSL2006018,-106.8569419,32.59143174,100-086-5.1,210-086-2.1
04/21/1997,G,4,3,L,36,0,SMXVQS97.SG1,0,1997,S,RF,G4336,DSL2006018,-106.8569969,32.59146112,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,1,0,SMXVQS97.CM1,0,1997,S,RF,G441,DSL2006018,-106.8573635,32.59193587,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,2,2,SMXVQS97.CM1,0,1997,S,RF,G442,DSL2006018,-106.8573069,32.59190949,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,3,0,SMXVQS97.CM1,0,1997,S,RF,G443,DSL2006018,-106.8572518,32.5918833,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,4,0,SMXVQS97.CM1,0,1997,S,RF,G444,DSL2006018,-106.8571996,32.59185533,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,5,0,SMXVQS97.CM1,0,1997,S,RF,G445,DSL2006018,-106.8571493,32.59183097,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,6,0,SMXVQS97.CM1,0,1997,S,RF,G446,DSL2006018,-106.8570909,32.59180251,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,7,4,SMXVQS97.CM1,0,1997,S,RF,G447,DSL2006018,-106.8571227,32.59175809,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,8,0,SMXVQS97.CM1,0,1997,S,RF,G448,DSL2006018,-106.8571768,32.59178592,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,9,0,SMXVQS97.CM1,0,1997,S,RF,G449,DSL2006018,-106.8572339,32.59180506,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,10,0,SMXVQS97.CM1,0,1997,S,RF,G4410,DSL2006018,-106.8572855,32.59183761,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,11,0,SMXVQS97.CM1,0,1997,S,RF,G4411,DSL2006018,-106.8573376,32.59186535,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,12,1,SMXVQS97.CM1,0,1997,S,RF,G4412,DSL2006018,-106.8573903,32.59188632,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,13,4,SMXVQS97.CM1,0,1997,S,RF,G4413,DSL2006018,-106.8574202,32.59184285,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,14,0,SMXVQS97.CM1,0,1997,S,RF,G4414,DSL2006018,-106.8573684,32.59181809,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,15,0,SMXVQS97.CM1,0,1997,S,RF,G4415,DSL2006018,-106.8573167,32.59178834,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,16,0,SMXVQS97.CM1,0,1997,S,RF,G4416,DSL2006018,-106.8572642,32.59176408,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,17,0,SMXVQS97.CM1,0,1997,S,RF,G4417,DSL2006018,-106.8572118,32.59174118,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,18,1,SMXVQS97.CM1,0,1997,S,RF,G4418,DSL2006018,-106.8571566,32.59170847,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,21,0,SMXVQS97.CM1,0,1997,S,RF,G4421,DSL2006018,-106.8572964,32.59171854,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,22,0,SMXVQS97.CM1,0,1997,S,RF,G4422,DSL2006018,-106.8573462,32.59174422,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,23,2,SMXVQS97.CM1,0,1997,S,RF,G4423,DSL2006018,-106.8573994,32.59176887,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,24,1,SMXVQS97.CM1,0,1997,S,RF,G4424,DSL2006018,-106.8574527,32.59179642,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,25,1,SMXVQS97.CM1,0,1997,S,RF,G4425,DSL2006018,-106.8574859,32.59175639,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,26,2,SMXVQS97.CM1,0,1997,S,RF,G4426,DSL2006018,-106.8574325,32.59172784,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,27,0,SMXVQS97.CM1,0,1997,S,RF,G4427,DSL2006018,-106.8573764,32.59170204,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,28,0,SMXVQS97.CM1,0,1997,S,RF,G4428,DSL2006018,-106.8573242,32.59167748,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,29,0,SMXVQS97.CM1,0,1997,S,RF,G4429,DSL2006018,-106.8572687,32.59165013,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,30,0,SMXVQS97.CM1,0,1997,S,RF,G4430,DSL2006018,-106.857215,32.59162198,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,31,0,SMXVQS97.CM1,0,1997,S,RF,G4431,DSL2006018,-106.8572496,32.59157729,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,32,0,SMXVQS97.CM1,0,1997,S,RF,G4432,DSL2006018,-106.8572995,32.59160627,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,33,0,SMXVQS97.CM1,0,1997,S,RF,G4433,DSL2006018,-106.8573523,32.59163155,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,34,0,SMXVQS97.CM1,0,1997,S,RF,G4434,DSL2006018,-106.8574078,32.59165622,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,35,0,SMXVQS97.CM1,0,1997,S,RF,G4435,DSL2006018,-106.8574622,32.59168072,100-086-5.1,210-086-2.1
04/21/1997,G,4,4,R,36,0,SMXVQS97.CM1,0,1997,S,RF,G4436,DSL2006018,-106.8575172,32.59171101,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,1,0,SMXVQS97.CM2,0,1997,S,RF,G211,DSL2006018,-106.8598553,32.59666544,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,2,4,SMXVQS97.CM2,0,1997,S,RF,G212,DSL2006018,-106.859801,32.5966404,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,3,11,SMXVQS97.CM2,0,1997,S,RF,G213,DSL2006018,-106.8597513,32.59660826,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,4,4,SMXVQS97.CM2,0,1997,S,RF,G214,DSL2006018,-106.8596952,32.59658399,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,5,0,SMXVQS97.CM2,0,1997,S,RF,G215,DSL2006018,-106.8596452,32.59655741,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,6,0,SMXVQS97.CM2,0,1997,S,RF,G216,DSL2006018,-106.8595914,32.59652852,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,7,0,SMXVQS97.CM2,0,1997,S,RF,G217,DSL2006018,-106.859621,32.5964846,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,8,4,SMXVQS97.CM2,0,1997,S,RF,G218,DSL2006018,-106.8596715,32.59651156,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,9,0,SMXVQS97.CM2,0,1997,S,RF,G219,DSL2006018,-106.8597261,32.59653725,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,10,0,SMXVQS97.CM2,0,1997,S,RF,G2110,DSL2006018,-106.859777,32.59656634,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,11,2,SMXVQS97.CM2,0,1997,S,RF,G2111,DSL2006018,-106.859833,32.59659164,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,12,0,SMXVQS97.CM2,0,1997,S,RF,G2112,DSL2006018,-106.8598952,32.5966188,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,13,0,SMXVQS97.CM2,0,1997,S,RF,G2113,DSL2006018,-106.8599177,32.59657374,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,14,6,SMXVQS97.CM2,0,1997,S,RF,G2114,DSL2006018,-106.8598625,32.59654904,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,15,1,SMXVQS97.CM2,0,1997,S,RF,G2115,DSL2006018,-106.8598095,32.59651888,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,16,1,SMXVQS97.CM2,0,1997,S,RF,G2116,DSL2006018,-106.8597578,32.59649044,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,17,4,SMXVQS97.CM2,0,1997,S,RF,G2117,DSL2006018,-106.8597043,32.59646612,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,18,0,SMXVQS97.CM2,0,1997,S,RF,G2118,DSL2006018,-106.8596538,32.59643438,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,19,0,SMXVQS97.CM2,0,1997,S,RF,G2119,DSL2006018,-106.859682,32.59639121,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,20,0,SMXVQS97.CM2,0,1997,S,RF,G2120,DSL2006018,-106.8597346,32.59641934,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,21,1,SMXVQS97.CM2,0,1997,S,RF,G2121,DSL2006018,-106.8597916,32.59644709,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,22,5,SMXVQS97.CM2,0,1997,S,RF,G2122,DSL2006018,-106.8598387,32.59647083,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,23,1,SMXVQS97.CM2,0,1997,S,RF,G2123,DSL2006018,-106.8598917,32.59650796,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,24,1,SMXVQS97.CM2,0,1997,S,RF,G2124,DSL2006018,-106.8599456,32.5965336,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,25,8,SMXVQS97.CM2,0,1997,S,RF,G2125,DSL2006018,-106.8599795,32.59648862,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,26,3,SMXVQS97.CM2,0,1997,S,RF,G2126,DSL2006018,-106.859923,32.5964666,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,27,2,SMXVQS97.CM2,0,1997,S,RF,G2127,DSL2006018,-106.8598741,32.59642946,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,28,3,SMXVQS97.CM2,0,1997,S,RF,G2128,DSL2006018,-106.8598198,32.59640034,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,29,1,SMXVQS97.CM2,0,1997,S,RF,G2129,DSL2006018,-106.8597607,32.59637547,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,30,0,SMXVQS97.CM2,0,1997,S,RF,G2130,DSL2006018,-106.8597097,32.59634829,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,31,1,SMXVQS97.CM2,0,1997,S,RF,G2131,DSL2006018,-106.8597425,32.5963011,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,32,3,SMXVQS97.CM2,0,1997,S,RF,G2132,DSL2006018,-106.8597949,32.59633105,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,33,0,SMXVQS97.CM2,0,1997,S,RF,G2133,DSL2006018,-106.8598523,32.59635419,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,34,2,SMXVQS97.CM2,0,1997,S,RF,G2134,DSL2006018,-106.8599012,32.59638372,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,35,2,SMXVQS97.CM2,0,1997,S,RF,G2135,DSL2006018,-106.8599498,32.59641623,100-086-5.1,210-086-2.1
04/22/1997,G,2,1,L,36,1,SMXVQS97.CM2,0,1997,S,RF,G2136,DSL2006018,-106.8600054,32.59643989,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,1,8,SMXVQS97.DL2,0,1997,S,RF,G221,DSL2006018,-106.8593409,32.59640246,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,2,3,SMXVQS97.DL2,0,1997,S,RF,G222,DSL2006018,-106.8592881,32.59637564,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,3,4,SMXVQS97.DL2,0,1997,S,RF,G223,DSL2006018,-106.8592355,32.5963461,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,4,18,SMXVQS97.DL2,0,1997,S,RF,G224,DSL2006018,-106.8591835,32.59632207,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,5,4,SMXVQS97.DL2,0,1997,S,RF,G225,DSL2006018,-106.8591355,32.59629718,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,6,6,SMXVQS97.DL2,0,1997,S,RF,G226,DSL2006018,-106.8590745,32.59626984,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,7,5,SMXVQS97.DL2,0,1997,S,RF,G227,DSL2006018,-106.859103,32.59622783,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,8,3,SMXVQS97.DL2,0,1997,S,RF,G228,DSL2006018,-106.8591636,32.59625348,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,9,6,SMXVQS97.DL2,0,1997,S,RF,G229,DSL2006018,-106.8592144,32.59628285,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,10,6,SMXVQS97.DL2,0,1997,S,RF,G2210,DSL2006018,-106.8592674,32.5963083,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,11,9,SMXVQS97.DL2,0,1997,S,RF,G2211,DSL2006018,-106.859325,32.5963304,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,12,13,SMXVQS97.DL2,0,1997,S,RF,G2212,DSL2006018,-106.8593742,32.59635889,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,13,4,SMXVQS97.DL2,0,1997,S,RF,G2213,DSL2006018,-106.8594014,32.59631023,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,14,3,SMXVQS97.DL2,0,1997,S,RF,G2214,DSL2006018,-106.8593511,32.59628625,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,15,15,SMXVQS97.DL2,0,1997,S,RF,G2215,DSL2006018,-106.8592964,32.59626242,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,16,9,SMXVQS97.DL2,0,1997,S,RF,G2216,DSL2006018,-106.8592445,32.59623983,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,17,24,SMXVQS97.DL2,0,1997,S,RF,G2217,DSL2006018,-106.8591957,32.59620333,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,18,5,SMXVQS97.DL2,0,1997,S,RF,G2218,DSL2006018,-106.8591354,32.59617916,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,19,6,SMXVQS97.DL2,0,1997,S,RF,G2219,DSL2006018,-106.8591676,32.59613107,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,20,4,SMXVQS97.DL2,0,1997,S,RF,G2220,DSL2006018,-106.8592284,32.59615924,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,21,9,SMXVQS97.DL2,0,1997,S,RF,G2221,DSL2006018,-106.8592769,32.59618571,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,22,4,SMXVQS97.DL2,0,1997,S,RF,G2222,DSL2006018,-106.8593264,32.59621313,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,23,13,SMXVQS97.DL2,0,1997,S,RF,G2223,DSL2006018,-106.8593757,32.59624358,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,24,3,SMXVQS97.DL2,0,1997,S,RF,G2224,DSL2006018,-106.8594339,32.59626753,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,25,22,SMXVQS97.DL2,0,1997,S,RF,G2225,DSL2006018,-106.8594661,32.59622483,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,26,8,SMXVQS97.DL2,0,1997,S,RF,G2226,DSL2006018,-106.8594132,32.59619311,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,27,6,SMXVQS97.DL2,0,1997,S,RF,G2227,DSL2006018,-106.8593617,32.59616534,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,28,27,SMXVQS97.DL2,0,1997,S,RF,G2228,DSL2006018,-106.8593074,32.5961418,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,29,8,SMXVQS97.DL2,0,1997,S,RF,G2229,DSL2006018,-106.8592567,32.59611347,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,30,7,SMXVQS97.DL2,0,1997,S,RF,G2230,DSL2006018,-106.8592063,32.59608602,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,31,7,SMXVQS97.DL2,0,1997,S,RF,G2231,DSL2006018,-106.8592259,32.59604338,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,32,12,SMXVQS97.DL2,0,1997,S,RF,G2232,DSL2006018,-106.8592858,32.59606881,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,33,13,SMXVQS97.DL2,0,1997,S,RF,G2233,DSL2006018,-106.8593341,32.59609747,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,34,5,SMXVQS97.DL2,0,1997,S,RF,G2234,DSL2006018,-106.859386,32.59612386,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,35,7,SMXVQS97.DL2,0,1997,S,RF,G2235,DSL2006018,-106.8594457,32.59615148,100-086-5.1,210-086-2.1
04/22/1997,G,2,2,C,36,6,SMXVQS97.DL2,0,1997,S,RF,G2236,DSL2006018,-106.8594966,32.59617691,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,1,8,SMXVQS97.DL2,0,1997,S,RF,G231,DSL2006018,-106.8596458,32.59596185,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,2,4,SMXVQS97.DL2,0,1997,S,RF,G232,DSL2006018,-106.8595957,32.59593547,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,3,2,SMXVQS97.DL2,0,1997,S,RF,G233,DSL2006018,-106.8595401,32.5959104,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,4,11,SMXVQS97.DL2,0,1997,S,RF,G234,DSL2006018,-106.8594833,32.59588656,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,5,1,SMXVQS97.DL2,0,1997,S,RF,G235,DSL2006018,-106.8594326,32.59585942,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,6,8,SMXVQS97.DL2,0,1997,S,RF,G236,DSL2006018,-106.8593763,32.59583306,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,7,2,SMXVQS97.DL2,0,1997,S,RF,G237,DSL2006018,-106.8594024,32.59578546,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,8,3,SMXVQS97.DL2,0,1997,S,RF,G238,DSL2006018,-106.8594619,32.59581198,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,9,4,SMXVQS97.DL2,0,1997,S,RF,G239,DSL2006018,-106.8595162,32.5958386,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,10,0,SMXVQS97.DL2,0,1997,S,RF,G2310,DSL2006018,-106.8595696,32.59586647,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,11,11,SMXVQS97.DL2,0,1997,S,RF,G2311,DSL2006018,-106.8596278,32.59589102,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,12,6,SMXVQS97.DL2,0,1997,S,RF,G2312,DSL2006018,-106.8596797,32.59591577,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,13,2,SMXVQS97.DL2,0,1997,S,RF,G2313,DSL2006018,-106.8597097,32.59587115,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,14,6,SMXVQS97.DL2,0,1997,S,RF,G2314,DSL2006018,-106.859653,32.59584538,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,15,8,SMXVQS97.DL2,0,1997,S,RF,G2315,DSL2006018,-106.8595995,32.59581923,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,16,11,SMXVQS97.DL2,0,1997,S,RF,G2316,DSL2006018,-106.8595456,32.5957935,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,17,9,SMXVQS97.DL2,0,1997,S,RF,G2317,DSL2006018,-106.859494,32.59576826,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,18,4,SMXVQS97.CM2,0,1997,S,RF,G2318,DSL2006018,-106.859441,32.59574012,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,19,0,SMXVQS97.CM2,0,1997,S,RF,G2319,DSL2006018,-106.8594699,32.59569807,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,20,23,SMXVQS97.CM2,0,1997,S,RF,G2320,DSL2006018,-106.8595268,32.59572291,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,21,3,SMXVQS97.CM2,0,1997,S,RF,G2321,DSL2006018,-106.859576,32.59575095,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,22,8,SMXVQS97.CM2,0,1997,S,RF,G2322,DSL2006018,-106.8596306,32.59577548,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,23,0,SMXVQS97.CM2,0,1997,S,RF,G2323,DSL2006018,-106.8596865,32.59579983,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,24,6,SMXVQS97.CM2,0,1997,S,RF,G2324,DSL2006018,-106.8597381,32.59582569,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,25,21,SMXVQS97.CM2,0,1997,S,RF,G2325,DSL2006018,-106.8597693,32.59578008,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,26,7,SMXVQS97.CM2,0,1997,S,RF,G2326,DSL2006018,-106.8597152,32.5957528,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,27,3,SMXVQS97.CM2,0,1997,S,RF,G2327,DSL2006018,-106.8596602,32.5957269,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,28,5,SMXVQS97.CM2,0,1997,S,RF,G2328,DSL2006018,-106.8596047,32.59570477,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,29,4,SMXVQS97.CM2,0,1997,S,RF,G2329,DSL2006018,-106.8595595,32.59567238,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,30,12,SMXVQS97.CM2,0,1997,S,RF,G2330,DSL2006018,-106.8595037,32.59564847,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,31,9,SMXVQS97.CM2,0,1997,S,RF,G2331,DSL2006018,-106.8595344,32.5956036,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,32,2,SMXVQS97.CM2,0,1997,S,RF,G2332,DSL2006018,-106.8595895,32.59563205,100-086-5.1,210-086-2.1
04/22/1997,G,2,3,B,33,5,SMXVQS97.CM2,0,1997,S,RF,G2333,DSL2006018,-106.8596364,32.59565933,100-086-5.1,210-086-2.1
